,title,key,key_confidence,mode,mode_confidence,segments_pitches
5987,b'Your One And Only (LP Version)',7.0,0.6579999999999999,1.0,0.26,"[[0.946 1.    0.636 ... 0.642 0.734 0.884]
 [0.381 0.148 0.134 ... 0.235 0.135 0.188]
 [0.418 0.577 0.22  ... 0.224 0.132 0.194]
 ...
 [0.428 0.321 0.089 ... 1.    0.259 0.136]
 [0.619 0.451 0.165 ... 0.397 0.406 0.241]
 [0.166 0.007 0.009 ... 0.012 0.021 0.007]]"
5988,b'Baby Doll',9.0,0.777,0.0,0.762,"[[1.    0.939 0.886 ... 0.488 0.547 0.728]
 [0.157 0.07  0.023 ... 1.    0.198 0.03 ]
 [0.076 0.035 0.121 ... 1.    0.294 0.009]
 ...
 [0.091 0.031 0.013 ... 1.    0.493 0.023]
 [0.013 0.004 0.008 ... 1.    0.037 0.003]
 [0.153 0.025 0.012 ... 1.    0.235 0.111]]"
5989,b'I Want To Know You More',9.0,0.545,1.0,0.503,"[[0.958 1.    0.689 ... 0.861 0.741 0.842]
 [0.028 0.019 0.034 ... 0.017 0.013 0.063]
 [0.079 0.054 0.935 ... 0.108 0.031 0.081]
 ...
 [0.131 0.017 0.019 ... 0.065 0.103 0.025]
 [0.317 0.147 0.613 ... 0.298 0.982 0.156]
 [0.022 0.003 0.031 ... 0.06  1.    0.029]]"
5990,b'Lindas Africanas',5.0,0.841,1.0,0.792,"[[0.734 0.921 1.    ... 0.719 0.898 0.76 ]
 [0.5   0.52  0.442 ... 0.814 0.479 0.442]
 [0.107 0.123 0.034 ... 0.071 0.022 0.017]
 ...
 [0.516 0.393 0.233 ... 0.448 1.    0.867]
 [0.524 0.327 1.    ... 0.9   0.695 0.271]
 [1.    0.478 0.925 ... 0.801 0.372 0.528]]"
5991,b'Ghetto Curse Words (Chopped&Screwed)',9.0,0.16899999999999998,1.0,0.322,"[[0.733 1.    0.254 ... 0.36  0.359 0.737]
 [0.21  1.    0.231 ... 0.033 0.02  0.026]
 [0.286 1.    0.547 ... 0.039 0.072 0.022]
 ...
 [0.669 0.838 0.36  ... 0.068 0.154 0.078]
 [0.393 1.    0.369 ... 0.016 0.016 0.035]
 [0.499 0.688 0.677 ... 0.159 0.41  0.018]]"
5992,b'Vapour Fragments',11.0,0.175,1.0,0.591,"[[0.342 0.295 0.132 ... 0.2   0.149 0.252]
 [0.347 0.198 0.112 ... 0.485 0.392 0.064]
 [0.191 0.142 0.046 ... 0.089 0.06  0.207]
 ...
 [0.958 1.    0.797 ... 0.231 0.248 0.739]
 [0.624 1.    0.535 ... 0.32  0.398 0.657]
 [0.202 0.4   0.188 ... 0.043 0.036 0.159]]"
5993,b'A Fall Song',9.0,0.7809999999999999,1.0,0.521,"[[0.433 0.546 0.571 ... 0.192 0.22  0.389]
 [0.111 0.079 0.174 ... 0.09  0.078 0.184]
 [0.531 0.561 0.755 ... 0.502 0.387 1.   ]
 ...
 [0.289 0.319 0.594 ... 0.582 0.334 0.645]
 [0.134 0.101 0.281 ... 0.339 0.216 0.356]
 [0.192 0.32  1.    ... 0.467 0.211 0.185]]"
5994,b'Brampton Boogaloo',0.0,0.203,1.0,0.499,"[[0.968 1.    0.456 ... 0.743 0.723 0.784]
 [0.061 0.071 0.157 ... 0.087 0.066 0.091]
 [0.875 0.708 0.043 ... 0.968 0.982 0.094]
 ...
 [0.344 0.155 0.089 ... 0.139 0.201 0.651]
 [0.63  1.    0.43  ... 0.509 0.888 0.516]
 [0.291 0.272 1.    ... 0.372 0.263 0.161]]"
5995,b'Alive',9.0,0.366,1.0,0.522,"[[0.827 1.    0.253 ... 0.322 0.247 0.411]
 [0.005 0.178 0.011 ... 1.    0.062 0.013]
 [0.077 0.277 0.087 ... 1.    0.353 0.068]
 ...
 [0.301 1.    0.556 ... 0.292 0.058 0.231]
 [0.07  0.17  1.    ... 0.178 0.031 0.122]
 [0.005 0.057 1.    ... 0.127 0.009 0.026]]"
5996,b'Slangen I Paradis',5.0,0.28600000000000003,1.0,0.306,"[[1.    0.939 0.461 ... 0.282 0.311 0.544]
 [0.181 0.081 0.065 ... 0.302 1.    0.167]
 [0.287 0.448 0.644 ... 0.134 0.228 0.116]
 ...
 [0.967 1.    0.659 ... 0.52  0.666 0.469]
 [0.88  0.138 0.055 ... 0.622 0.127 0.079]
 [0.151 0.071 0.386 ... 0.187 0.19  0.137]]"
5997,b'Tengo Un Novio T\xc3\xa1ntriko',1.0,0.741,0.0,0.755,"[[0.939 0.78  0.778 ... 0.582 0.729 1.   ]
 [0.775 1.    0.16  ... 0.104 0.065 0.228]
 [0.864 1.    0.464 ... 0.441 0.212 0.08 ]
 ...
 [0.245 1.    0.277 ... 0.055 0.108 0.155]
 [0.48  0.97  0.282 ... 0.204 0.243 0.451]
 [0.447 1.    0.387 ... 0.065 0.066 0.1  ]]"
5998,b'Standin In',2.0,0.7240000000000001,1.0,0.634,"[[0.712 0.718 0.456 ... 1.    0.888 0.937]
 [0.308 0.248 1.    ... 0.32  0.391 0.455]
 [0.    0.007 1.    ... 0.029 0.001 0.   ]
 ...
 [0.259 1.    0.2   ... 0.129 0.05  0.01 ]
 [1.    0.984 0.848 ... 0.868 0.812 0.7  ]
 [0.914 1.    0.751 ... 0.548 0.625 0.658]]"
5999,b'Missing (Live in Europe)',2.0,0.61,0.0,0.5770000000000001,"[[1.    0.941 0.253 ... 0.185 0.117 0.664]
 [0.155 0.62  0.77  ... 1.    0.389 0.094]
 [0.232 0.338 1.    ... 0.728 0.241 0.049]
 ...
 [0.036 0.229 1.    ... 0.991 0.09  0.022]
 [0.288 0.454 1.    ... 0.263 0.135 0.076]
 [0.479 0.895 1.    ... 0.283 0.225 0.116]]"
6000,b'Sexo_ Pudor Y L\xc3\xa1grimas (Drum & Bass Mix)',10.0,0.0,0.0,0.163,"[[0.93  1.    0.847 ... 0.609 0.611 0.498]
 [0.146 0.012 0.03  ... 0.027 0.49  0.038]
 [0.122 0.005 0.021 ... 0.018 0.483 0.025]
 ...
 [0.015 0.008 0.02  ... 0.045 0.41  0.012]
 [0.001 0.002 0.147 ... 0.002 0.02  0.001]
 [0.105 0.078 0.036 ... 0.132 0.045 0.029]]"
6001,b'The Rainbow Bridge',3.0,0.6409999999999999,1.0,0.498,"[[0.997 1.    0.502 ... 0.539 0.535 0.076]
 [0.01  0.016 0.063 ... 0.012 0.06  0.017]
 [0.015 0.037 0.102 ... 0.108 1.    0.057]
 ...
 [0.016 0.006 0.012 ... 0.007 0.007 0.221]
 [0.058 0.04  0.057 ... 0.05  0.067 0.244]
 [0.046 0.015 0.023 ... 0.036 0.029 0.554]]"
6002,"b""M'En Vas A La Fontaine""",1.0,0.843,1.0,0.6659999999999999,"[[0.024 0.026 0.027 ... 0.074 0.029 0.018]
 [1.    0.504 0.031 ... 0.024 0.035 0.105]
 [0.03  0.017 0.008 ... 0.016 0.006 0.008]
 ...
 [0.318 0.168 0.084 ... 0.087 0.096 0.166]
 [0.262 0.234 0.044 ... 0.057 0.049 0.064]
 [0.912 1.    0.027 ... 0.029 0.026 0.028]]"
6003,b'Single Again (Remix)',8.0,0.581,0.0,0.28600000000000003,"[[0.136 0.659 1.    ... 0.029 0.042 0.135]
 [0.136 0.54  1.    ... 0.407 0.379 0.113]
 [0.014 0.038 0.048 ... 0.012 0.016 0.032]
 ...
 [0.6   0.105 0.201 ... 0.2   0.19  0.144]
 [0.451 0.472 0.421 ... 0.127 0.57  0.282]
 [0.435 0.225 0.349 ... 0.26  0.229 0.265]]"
6004,b'Two Hearts One Love',9.0,0.659,1.0,0.726,"[[1.    0.605 0.465 ... 0.588 0.461 0.469]
 [0.198 0.324 0.592 ... 1.    0.345 0.161]
 [0.895 0.804 0.491 ... 0.246 0.412 1.   ]
 ...
 [0.199 0.275 0.282 ... 0.653 0.69  1.   ]
 [0.976 0.5   0.479 ... 0.259 0.387 1.   ]
 [0.3   0.291 0.408 ... 0.819 0.891 1.   ]]"
6005,b'Ich bin jung und brauche das Geld',6.0,0.21100000000000002,1.0,0.341,"[[0.422 0.361 0.897 ... 0.699 0.254 0.362]
 [0.141 0.292 0.039 ... 0.072 0.078 0.053]
 [0.105 0.189 0.029 ... 0.044 0.061 0.035]
 ...
 [0.794 0.765 0.247 ... 0.188 0.173 0.23 ]
 [0.452 0.191 0.102 ... 0.128 0.222 0.211]
 [0.495 0.508 0.384 ... 0.64  1.    0.896]]"
6006,"b""Ruby Don't Take Your Love To Town""",9.0,0.8079999999999999,1.0,0.537,"[[1.    0.545 0.441 ... 0.371 0.464 0.509]
 [0.335 1.    0.252 ... 0.388 0.417 0.5  ]
 [0.347 0.577 0.489 ... 0.405 0.245 0.376]
 ...
 [0.017 0.094 0.039 ... 1.    0.19  0.034]
 [0.032 0.055 0.025 ... 1.    0.268 0.041]
 [0.067 0.059 0.064 ... 1.    0.247 0.072]]"
6007,"b""Now It's My Turn (Aqualite Mix)""",11.0,0.08199999999999999,1.0,0.39299999999999996,"[[1.    1.    1.    ... 1.    1.    1.   ]
 [0.732 1.    0.618 ... 0.092 0.117 0.665]
 [0.509 0.831 0.398 ... 0.064 0.157 0.36 ]
 ...
 [0.358 0.295 0.247 ... 0.139 0.16  0.352]
 [0.142 0.139 0.09  ... 0.038 0.048 0.176]
 [0.12  0.2   0.221 ... 0.221 0.183 0.21 ]]"
6008,b'Angel Fire',7.0,0.094,1.0,0.19699999999999998,"[[1.    0.975 0.224 ... 0.064 0.054 0.293]
 [0.111 0.13  0.439 ... 0.055 0.022 0.089]
 [0.106 0.116 0.498 ... 0.035 0.018 0.025]
 ...
 [0.436 0.273 1.    ... 0.833 0.576 0.409]
 [0.156 0.148 0.196 ... 0.18  0.075 0.171]
 [0.186 0.185 0.546 ... 0.23  0.191 0.257]]"
6009,b'The Conversation',7.0,0.061,1.0,0.537,"[[0.732 0.622 0.285 ... 1.    0.933 0.648]
 [0.007 0.018 0.003 ... 1.    0.289 0.012]
 [0.003 0.009 0.002 ... 1.    0.184 0.006]
 ...
 [0.    0.001 0.    ... 1.    0.184 0.002]
 [0.    0.001 0.    ... 1.    0.181 0.002]
 [0.001 0.    0.    ... 1.    0.009 0.002]]"
6010,b'Banana Split Republic',0.0,0.6,1.0,0.8029999999999999,"[[1.    1.    1.    ... 1.    1.    1.   ]
 [0.261 0.283 0.301 ... 0.064 0.1   0.159]
 [0.316 1.    0.464 ... 0.417 0.371 0.972]
 ...
 [0.072 0.054 0.019 ... 1.    0.641 0.02 ]
 [0.014 0.017 0.008 ... 1.    0.056 0.023]
 [0.014 0.014 0.006 ... 1.    0.17  0.031]]"
6011,b'When I Was Drinking',4.0,0.5,1.0,0.5720000000000001,"[[0.64  0.898 0.603 ... 0.687 0.812 0.72 ]
 [0.064 0.029 0.038 ... 0.032 0.03  1.   ]
 [0.175 0.046 0.027 ... 0.032 0.072 1.   ]
 ...
 [0.128 0.14  0.304 ... 0.224 0.196 0.655]
 [0.18  0.313 1.    ... 0.445 0.128 0.799]
 [0.025 0.039 0.007 ... 1.    0.064 0.027]]"
6012,b'Rave On (Live 1982)',8.0,0.853,1.0,0.6779999999999999,"[[1.    1.    1.    ... 1.    1.    1.   ]
 [0.037 0.028 0.044 ... 0.052 0.018 0.026]
 [0.031 0.025 0.24  ... 0.106 0.106 0.032]
 ...
 [1.    0.935 0.401 ... 0.318 0.489 0.501]
 [0.171 0.125 0.138 ... 0.068 0.152 0.193]
 [0.173 0.219 0.303 ... 0.173 0.174 0.323]]"
6013,b'Eden',5.0,0.158,1.0,0.342,"[[0.514 0.144 0.886 ... 1.    0.079 0.091]
 [0.81  0.721 0.467 ... 0.278 0.208 1.   ]
 [1.    0.771 0.198 ... 0.29  0.082 0.111]
 ...
 [0.47  0.028 0.026 ... 0.032 0.748 0.035]
 [0.23  0.011 0.015 ... 0.029 0.438 0.021]
 [0.271 0.014 0.013 ... 0.052 0.522 0.033]]"
6014,b'Looking Back',0.0,0.263,0.0,0.228,"[[0.93  1.    0.983 ... 0.598 0.367 0.545]
 [0.093 0.095 0.106 ... 0.046 0.07  0.098]
 [0.38  0.056 0.069 ... 0.173 0.092 0.124]
 ...
 [0.276 0.234 0.323 ... 0.185 0.221 0.168]
 [1.    0.205 0.129 ... 0.272 0.273 0.724]
 [0.726 0.591 0.428 ... 0.345 0.388 0.448]]"
6015,"b""A Pretty Gal's Love""",2.0,0.767,1.0,0.695,"[[0.99  1.    0.466 ... 0.213 0.256 0.48 ]
 [0.09  0.181 0.071 ... 1.    0.068 0.37 ]
 [0.148 0.194 0.533 ... 0.099 0.102 1.   ]
 ...
 [0.118 0.069 0.584 ... 0.207 0.153 1.   ]
 [0.009 0.075 1.    ... 0.081 0.014 0.007]
 [0.006 0.028 1.    ... 0.041 0.008 0.003]]"
6016,b'Anonymous Phone Call',8.0,0.583,1.0,0.479,"[[1.    0.836 0.603 ... 0.269 0.301 0.756]
 [0.291 0.539 1.    ... 0.155 0.104 0.13 ]
 [0.747 1.    0.301 ... 0.104 0.277 0.056]
 ...
 [0.746 0.789 0.041 ... 0.457 0.05  0.079]
 [0.945 0.633 0.08  ... 0.377 0.102 0.211]
 [0.474 0.38  0.759 ... 0.334 0.095 0.114]]"
6017,b'Think',4.0,0.523,1.0,0.445,"[[1.    0.928 0.45  ... 0.262 0.273 0.44 ]
 [0.059 0.069 0.037 ... 1.    0.138 0.029]
 [0.027 0.035 0.018 ... 0.215 0.03  0.014]
 ...
 [0.363 0.369 0.199 ... 0.301 0.348 0.718]
 [0.886 0.414 0.318 ... 0.312 0.879 1.   ]
 [1.    0.702 0.683 ... 0.417 0.688 0.683]]"
6018,b'Every Time I Look At You',8.0,0.9359999999999999,1.0,0.8859999999999999,"[[0.227 0.248 0.295 ... 0.653 0.562 0.304]
 [1.    0.385 0.149 ... 0.284 0.354 0.59 ]
 [1.    0.114 0.088 ... 0.171 0.258 0.072]
 ...
 [0.213 0.214 0.346 ... 0.651 0.977 0.343]
 [0.472 0.176 0.21  ... 1.    0.689 0.447]
 [0.262 0.263 0.329 ... 0.628 0.391 0.305]]"
6019,b'Prefiero Decir Adios',10.0,0.272,0.0,0.261,"[[0.73  1.    0.415 ... 0.411 0.439 0.727]
 [0.114 0.021 0.03  ... 0.032 0.021 0.009]
 [1.    0.04  0.02  ... 0.01  0.009 0.012]
 ...
 [0.351 0.07  0.064 ... 0.169 0.013 0.052]
 [0.534 0.046 0.041 ... 0.238 0.012 0.041]
 [0.784 0.046 0.048 ... 0.279 0.023 0.054]]"
6020,b'Whirlpool (LP Version)',7.0,0.556,1.0,0.7709999999999999,"[[0.832 0.963 1.    ... 0.802 0.66  0.821]
 [1.    0.331 0.151 ... 0.06  0.073 0.568]
 [1.    0.271 0.535 ... 0.082 0.14  0.33 ]
 ...
 [0.271 1.    0.106 ... 0.072 0.078 0.114]
 [0.311 0.87  1.    ... 0.26  0.174 0.294]
 [0.2   1.    0.975 ... 0.069 0.074 0.098]]"
6021,b'Epiphany',2.0,0.39299999999999996,0.0,0.501,"[[0.53  0.044 0.058 ... 0.055 0.082 1.   ]
 [0.012 0.016 0.179 ... 0.077 0.003 0.012]
 [0.025 0.118 0.787 ... 0.194 0.017 0.022]
 ...
 [1.    0.475 0.387 ... 0.561 0.525 0.774]
 [1.    0.312 0.217 ... 0.429 0.348 0.296]
 [0.652 0.535 1.    ... 0.641 0.688 0.602]]"
6022,b'Ailleurs',6.0,0.462,1.0,0.654,"[[0.665 0.705 0.838 ... 0.691 0.758 0.542]
 [0.03  1.    0.025 ... 0.005 0.013 0.016]
 [0.024 1.    0.027 ... 0.009 0.008 0.008]
 ...
 [0.269 1.    0.172 ... 0.003 0.005 0.008]
 [0.02  0.113 0.01  ... 0.016 1.    0.021]
 [0.007 0.041 0.005 ... 0.005 1.    0.008]]"
6023,b'Temple Bells',3.0,0.504,1.0,0.7340000000000001,"[[1.    0.043 0.311 ... 0.005 0.006 0.011]
 [0.683 0.095 0.387 ... 0.015 0.012 0.043]
 [1.    0.102 0.635 ... 0.007 0.006 0.057]
 ...
 [0.004 0.004 0.042 ... 0.015 1.    0.041]
 [0.006 0.005 0.079 ... 0.022 0.835 0.07 ]
 [0.009 0.008 0.043 ... 0.026 1.    0.04 ]]"
6024,b'Bleeding Love',7.0,0.614,1.0,0.64,"[[1.    1.    1.    ... 1.    1.    1.   ]
 [0.016 0.067 1.    ... 0.12  0.051 0.253]
 [0.042 0.108 1.    ... 0.023 0.014 0.448]
 ...
 [0.051 0.022 0.027 ... 0.61  0.06  0.561]
 [0.032 0.018 0.025 ... 0.026 0.045 0.61 ]
 [0.008 0.006 0.012 ... 0.007 0.012 0.289]]"
6025,b'Bloodshed',0.0,0.8059999999999999,1.0,0.69,"[[0.161 0.174 0.136 ... 0.282 0.281 1.   ]
 [0.063 0.261 0.409 ... 0.546 0.086 0.058]
 [0.139 0.166 0.157 ... 0.632 0.239 0.188]
 ...
 [0.779 1.    0.219 ... 0.256 0.38  0.182]
 [0.521 0.958 1.    ... 0.38  0.12  0.327]
 [1.    0.035 0.009 ... 0.008 0.011 0.032]]"
6026,b'Imperial March',5.0,0.02,0.0,0.299,"[[1.    0.902 0.523 ... 0.657 0.634 0.054]
 [0.03  0.052 0.127 ... 0.096 0.047 0.041]
 [0.047 0.118 0.339 ... 0.045 0.061 0.05 ]
 ...
 [0.17  0.184 0.248 ... 0.278 0.39  0.322]
 [0.209 0.248 0.41  ... 0.265 0.323 0.433]
 [0.17  0.216 0.369 ... 0.253 0.144 0.238]]"
6027,b'My FoFo  (Album Version - Amended)',2.0,0.249,1.0,0.436,"[[0.982 1.    0.792 ... 0.797 0.791 0.677]
 [0.694 0.808 0.629 ... 0.917 0.819 0.319]
 [0.27  1.    0.953 ... 0.068 0.057 0.119]
 ...
 [0.448 0.486 0.595 ... 0.781 0.469 0.239]
 [0.03  0.184 1.    ... 0.097 0.039 0.015]
 [0.368 0.526 0.568 ... 0.981 0.552 0.304]]"
6028,b'Tengo Un Amor',8.0,0.518,1.0,0.488,"[[0.323 0.926 0.338 ... 0.074 0.053 0.092]
 [0.318 0.49  0.151 ... 0.063 0.061 0.097]
 [0.794 0.813 0.443 ... 0.069 0.102 0.204]
 ...
 [0.293 0.008 0.01  ... 0.015 0.22  0.014]
 [0.101 0.008 0.008 ... 0.013 0.088 0.016]
 [0.195 0.05  0.042 ... 0.085 0.437 0.076]]"
6029,b'Love And Wealth',2.0,0.205,1.0,0.002,"[[1.    1.    1.    ... 1.    1.    1.   ]
 [1.    0.222 0.102 ... 0.114 0.167 0.885]
 [0.128 0.114 0.054 ... 1.    0.851 0.096]
 ...
 [0.941 0.476 0.068 ... 0.58  1.    0.226]
 [0.103 0.166 0.066 ... 0.093 0.069 0.068]
 [0.013 0.026 0.018 ... 1.    0.348 0.016]]"
6030,b'Reunion',7.0,0.6609999999999999,1.0,0.39899999999999997,"[[0.811 0.777 0.729 ... 1.    0.717 0.553]
 [1.    0.497 0.431 ... 0.212 0.369 0.381]
 [0.619 0.822 0.32  ... 0.23  0.375 0.752]
 ...
 [1.    0.652 0.112 ... 0.092 0.126 0.324]
 [0.563 0.798 1.    ... 0.357 0.674 0.748]
 [0.964 0.784 0.773 ... 0.791 0.949 0.738]]"
6031,b'Runaround (Live Version)',9.0,0.8009999999999999,1.0,0.804,"[[0.345 0.309 0.22  ... 0.513 0.288 0.21 ]
 [0.13  0.122 0.105 ... 1.    0.204 0.183]
 [0.201 0.177 1.    ... 0.643 0.21  0.178]
 ...
 [0.504 0.458 0.464 ... 0.671 0.728 0.882]
 [0.317 0.277 0.301 ... 0.517 0.594 0.523]
 [0.437 0.295 0.394 ... 0.515 0.651 0.69 ]]"
6032,b'15\xc2\xba Off Cool (Album Version)',10.0,0.397,0.0,0.381,"[[0.772 0.471 0.433 ... 0.559 0.871 0.706]
 [0.672 0.487 0.826 ... 0.626 1.    0.838]
 [0.467 0.46  0.672 ... 0.526 0.455 0.362]
 ...
 [0.645 0.647 0.669 ... 0.588 0.594 0.525]
 [0.75  0.638 0.771 ... 0.725 0.735 0.672]
 [0.589 0.847 0.667 ... 0.633 0.654 1.   ]]"
6033,b'Sunday',5.0,0.8320000000000001,1.0,0.7709999999999999,"[[1.    0.219 0.191 ... 0.448 0.603 0.613]
 [1.    0.098 0.039 ... 0.249 0.042 0.1  ]
 [1.    0.133 0.058 ... 0.336 0.08  0.167]
 ...
 [0.135 0.006 0.045 ... 0.007 1.    0.039]
 [0.026 0.002 0.014 ... 0.013 1.    0.04 ]
 [0.018 0.001 0.009 ... 0.002 1.    0.023]]"
6034,b'The Island etc.',0.0,0.987,1.0,0.745,"[[0.121 0.007 0.008 ... 0.057 0.018 0.009]
 [0.057 0.009 0.012 ... 0.071 0.024 0.01 ]
 [1.    0.89  0.403 ... 0.122 0.06  0.794]
 ...
 [0.621 0.572 0.683 ... 0.699 0.783 0.984]
 [0.495 0.711 0.649 ... 0.585 0.618 1.   ]
 [0.688 0.624 0.563 ... 0.782 0.957 1.   ]]"
6035,b'Cool Kid',0.0,1.0,1.0,0.843,"[[1.    1.    1.    ... 1.    1.    1.   ]
 [0.404 0.291 0.364 ... 0.628 0.587 0.415]
 [0.233 0.298 0.304 ... 0.603 0.565 0.275]
 ...
 [0.494 0.609 1.    ... 0.468 0.305 0.216]
 [1.    0.226 0.705 ... 0.288 0.347 0.682]
 [1.    0.493 0.774 ... 0.322 0.252 0.311]]"
6036,b'Io non ti invidio',7.0,0.121,1.0,0.48700000000000004,"[[0.874 0.798 0.794 ... 0.844 0.841 0.735]
 [0.462 0.448 0.453 ... 0.584 0.747 0.717]
 [0.599 1.    0.114 ... 0.064 0.148 0.126]
 ...
 [1.    0.446 0.096 ... 0.083 0.169 0.452]
 [0.683 0.423 0.487 ... 0.506 0.701 0.809]
 [0.95  0.911 0.715 ... 0.755 0.776 0.427]]"
6037,b'Surrender To Me',10.0,0.445,0.0,0.606,"[[0.966 1.    0.949 ... 0.916 0.953 0.769]
 [0.008 0.005 0.034 ... 0.131 1.    0.024]
 [0.052 0.006 0.034 ... 0.077 1.    0.031]
 ...
 [0.188 0.79  0.094 ... 0.109 0.056 0.035]
 [0.024 0.056 0.008 ... 0.017 0.014 0.005]
 [0.066 0.404 0.084 ... 0.076 0.018 0.009]]"
6038,b'Red Umbrella (Album Version)',7.0,0.693,1.0,0.654,"[[1.    0.968 0.778 ... 0.609 0.654 0.834]
 [0.015 0.024 0.134 ... 0.028 0.008 0.014]
 [0.032 0.102 0.615 ... 0.038 0.014 0.052]
 ...
 [1.    0.066 0.135 ... 0.006 0.007 0.031]
 [1.    0.015 0.125 ... 0.005 0.014 0.02 ]
 [1.    0.019 0.06  ... 0.01  0.062 0.073]]"
6039,b'Come Around (LP Version)',10.0,0.799,1.0,0.569,"[[0.92  1.    0.581 ... 0.642 0.827 0.375]
 [0.473 0.444 0.411 ... 0.725 0.64  1.   ]
 [0.313 0.119 0.069 ... 0.113 0.454 0.118]
 ...
 [0.12  0.047 0.165 ... 0.099 0.34  0.059]
 [0.063 0.192 1.    ... 0.165 0.13  0.047]
 [0.01  0.009 0.089 ... 0.03  0.248 0.006]]"
6040,b'Grim Prospects (Harsh Remix)',11.0,0.51,0.0,0.46299999999999997,"[[0.563 0.846 0.43  ... 0.413 0.397 0.341]
 [0.465 0.512 0.19  ... 0.402 0.251 0.231]
 [0.634 0.594 0.243 ... 0.503 0.264 0.269]
 ...
 [0.615 0.821 1.    ... 0.71  0.612 0.504]
 [0.747 0.887 0.937 ... 0.849 0.744 0.589]
 [0.691 0.859 1.    ... 0.993 0.838 0.715]]"
6041,b'Black & White',4.0,0.061,0.0,0.251,"[[0.524 0.323 0.195 ... 0.118 0.54  1.   ]
 [0.391 0.029 0.021 ... 0.597 1.    0.009]
 [0.058 0.037 0.042 ... 0.028 0.023 0.098]
 ...
 [0.301 0.095 0.033 ... 0.012 0.032 1.   ]
 [0.248 0.132 0.12  ... 0.815 0.356 1.   ]
 [0.087 0.247 0.125 ... 0.384 0.18  0.108]]"
6042,b'The Real Trick',7.0,0.639,1.0,0.6559999999999999,"[[0.669 0.662 0.398 ... 0.471 0.299 0.444]
 [0.679 0.833 0.429 ... 0.647 0.646 0.688]
 [0.961 0.806 0.499 ... 1.    0.889 0.639]
 ...
 [0.013 0.015 0.123 ... 0.227 0.294 0.027]
 [0.012 0.013 0.112 ... 0.227 0.291 0.026]
 [0.012 0.012 0.099 ... 0.253 0.224 0.024]]"
6043,b'Mathilda',1.0,0.9670000000000001,1.0,0.8340000000000001,"[[1.    0.786 0.607 ... 0.675 0.939 0.64 ]
 [0.507 1.    0.458 ... 0.278 0.273 0.371]
 [0.117 0.126 0.14  ... 0.335 1.    0.153]
 ...
 [0.219 1.    0.15  ... 0.052 0.145 0.155]
 [0.087 1.    0.061 ... 0.052 0.132 0.096]
 [0.107 1.    0.074 ... 0.077 0.076 0.066]]"
6044,b'Te Necesito',7.0,0.7809999999999999,1.0,0.6759999999999999,"[[0.994 1.    0.216 ... 0.118 0.096 0.207]
 [0.048 0.193 1.    ... 0.375 0.117 0.112]
 [0.05  0.022 1.    ... 0.059 0.021 0.638]
 ...
 [0.362 0.884 1.    ... 0.382 0.3   0.597]
 [0.291 0.429 0.868 ... 0.449 0.332 0.447]
 [1.    0.321 0.406 ... 0.2   0.193 0.232]]"
6045,b'I Am A Pilgrim',4.0,0.247,1.0,0.669,"[[1.    0.985 0.243 ... 0.073 0.076 0.346]
 [0.107 0.055 0.076 ... 0.336 1.    0.821]
 [0.015 0.017 0.011 ... 0.024 0.163 1.   ]
 ...
 [0.014 0.038 0.025 ... 0.687 0.025 0.16 ]
 [0.039 0.034 0.078 ... 0.029 0.031 0.378]
 [0.046 0.065 0.067 ... 0.033 0.074 1.   ]]"
6046,b'Ine Mono Ekloges',2.0,0.37799999999999995,1.0,0.452,"[[0.698 0.681 0.556 ... 0.577 0.26  0.502]
 [1.    0.597 0.112 ... 0.44  0.934 0.045]
 [0.91  1.    0.14  ... 0.308 0.425 0.121]
 ...
 [0.516 0.362 0.738 ... 0.143 0.206 0.407]
 [1.    0.56  0.599 ... 0.122 0.263 0.455]
 [1.    0.983 0.819 ... 0.462 0.581 0.454]]"
6047,b'All In',2.0,0.45299999999999996,1.0,0.616,"[[0.879 1.    0.873 ... 0.544 0.54  0.56 ]
 [0.093 0.104 0.121 ... 1.    0.452 0.443]
 [0.576 0.618 0.649 ... 1.    0.839 0.702]
 ...
 [0.158 0.434 1.    ... 0.673 0.319 0.067]
 [0.655 0.774 1.    ... 0.919 0.657 0.764]
 [0.215 0.306 1.    ... 0.369 0.214 0.349]]"
6048,"b""DJ's & MC's""",7.0,0.542,1.0,0.532,"[[0.251 0.129 0.117 ... 0.257 1.    0.409]
 [1.    0.371 0.055 ... 0.034 0.101 0.343]
 [1.    0.766 0.095 ... 0.039 0.112 0.127]
 ...
 [1.    0.621 0.107 ... 0.15  0.213 0.368]
 [0.506 1.    0.193 ... 0.085 0.153 0.106]
 [0.984 1.    0.543 ... 0.419 0.632 0.858]]"
6049,b'Sister Sue',9.0,0.33299999999999996,0.0,0.321,"[[0.908 0.483 0.599 ... 0.906 1.    0.974]
 [0.426 0.499 0.504 ... 0.465 1.    0.941]
 [0.279 0.237 0.271 ... 0.294 0.995 1.   ]
 ...
 [0.878 0.113 0.078 ... 0.271 0.449 1.   ]
 [0.71  0.05  0.025 ... 0.064 0.183 1.   ]
 [0.149 0.128 0.109 ... 0.119 0.343 1.   ]]"
